secID,code,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity,stop,industry,area,timeToMarket,holders
600143.XSHG,600143,XSHG,1.0,主板,CNY,金发科技,金发科技股份有限公司,L,2004/6/23,,A,沪深A股,CHN,1676.0,2716784800.0,2560000000.0,2560000000.0,广东省广州市高新技术产业开发区科学城科丰路33号,改性塑料的研制、生产、销售。,2017/9/30,9952957145.0,False,塑料,广东,20040623,96948
600145.XSHG,600145,XSHG,1.0,主板,CNY,*ST新亿,新疆亿路万源实业投资控股股份有限公司,L,1999/9/23,,A,沪深A股,CHN,722.0,1491100400.0,1491100400.0,1491100400.0,新疆维吾尔自治区塔城地区塔城市巴克图路六和广场辽塔赣商大厦A座5至7层,"自产自销陶瓷制品、复合材料浴缸、塑料制品、搪瓷制品、销售普通机械、仪器仪表、装饰材料,五金配件、厨房设备。",2017/9/30,619296351.3,False,陶瓷,新疆,19990923,32779
600146.XSHG,600146,XSHG,1.0,主板,CNY,商赢环球,商赢环球股份有限公司,L,1999/7/7,,A,沪深A股,CHN,723.0,469970000.0,200000000.0,200000000.0,上海市徐汇区徐虹中路8号3楼,生产销售碳纤维预浸料和黄金开采、加工及销售。,2017/9/30,2951480200.0,False,塑料,宁夏,19990707,36332
600148.XSHG,600148,XSHG,1.0,主板,CNY,长春一东,长春一东离合器股份有限公司,L,1998/5/20,,A,沪深A股,CHN,724.0,141516500.0,141516500.0,141516500.0,吉林省长春市高新技术产业开发区超然街2555号,离合器的研制、生产和销售。,2017/9/30,476842205.8,False,汽车配件,吉林,19980520,29154
600149.XSHG,600149,XSHG,1.0,主板,CNY,*ST坊展,廊坊发展股份有限公司,L,1999/10/14,,A,沪深A股,CHN,725.0,380160000.0,380160000.0,380160000.0,河北省廊坊市开发区科技谷园区青果路99号,出租光缆干线、社区大屏幕系统、多媒体系统。,2017/9/30,178549330.7,False,综合类,河北,19991014,59018
600150.XSHG,600150,XSHG,1.0,主板,CNY,中国船舶,中国船舶工业股份有限公司,L,1998/5/20,,A,沪深A股,CHN,726.0,1378117600.0,1378117600.0,1378117600.0,中国（上海）自由贸易试验区浦东大道1号,本公司所处行业是专用设备制造业(船舶工业中的船用大功率柴油机制造)。本公司是中国目前生产规模最大、技术开发能力最强的船用中、低速柴油机生产基地。主要为国内著名造船企业提供世界上先进的船用柴油机产品。,2017/9/30,16560345143.0,False,船舶,上海,19980520,145814
600151.XSHG,600151,XSHG,1.0,主板,CNY,航天机电,上海航天汽车机电股份有限公司,L,1998/6/5,,A,沪深A股,CHN,727.0,1434252300.0,1388695700.0,1388695700.0,上海市漕溪路222号航天大厦南楼,"卫星及卫星应用、运载火箭应用及其他民用航天相关产品的研制开发,汽车空调器、传感器、电机、自动天线等汽车零部件、机械加工及设备、电子电器、通讯设备、家用电器等产品,经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务(但国家限定公司经营或禁止进出口的商品及技术除外),本企业包括本企业控股的成员企业,太阳能电池专用设备,太阳能发电、特种气瓶(限纤维全缠绕铝内胆气瓶),复合材料制造应用(涉及行政许可的凭许可证经营)。",2017/9/30,5949569657.0,False,半导体,上海,19980605,130932
600152.XSHG,600152,XSHG,1.0,主板,CNY,维科精华,宁波维科精华集团股份有限公司,L,1998/6/9,,A,沪深A股,CHN,728.0,440660700.0,293494200.0,293494200.0,浙江省宁波市柳汀街225号月湖金贸大厦20楼,"预包装食品、散装食品的批发(有效期至2013年2月2日)。实业投资;纺织品、针织品、服装的制造、加工;纺织、服装及日用品,矿产品、建材及化工产品,机械设备、五金交电及电子产品、农产品、燃料油的批发、零售;黄金批发;房地产开发、经营,物业服务;纺织技术咨询服务;自营和代理货物和技术的进出口,但国家限定经营或禁止进出口的货物或技术除外;本公司房屋租赁。",2017/9/30,1444700113.0,False,纺织,浙江,19980609,36502
600153.XSHG,600153,XSHG,1.0,主板,CNY,建发股份,厦门建发股份有限公司,L,1998/6/16,,A,沪深A股,CHN,729.0,2835200500.0,2835200500.0,2835200500.0,福建省厦门市思明区环岛东路1699号建发国际大厦29层,进出口和代理业务;加工贸易业务;转口贸易业务;外贸咨询业务和技术交流业务;批发零售;房地产开发与经营;汽车运输;承办合资、合作企业和“三来一补”业务。,2017/9/30,33709100553.0,False,商贸代理,福建,19980616,126923
600155.XSHG,600155,XSHG,1.0,主板,CNY,宝硕股份,河北宝硕股份有限公司,L,1998/9/18,,A,沪深A股,CHN,730.0,1739556700.0,1128242200.0,1128242200.0,河北省保定市高新区隆兴中路177号,化工产品(主要包括PVC树脂、离子膜烧碱等)和塑料制品(主要包括PE农地膜等)的生产和销售、证券服务业。,2017/9/30,15424526957.0,False,证券,河北,19980918,52068
600156.XSHG,600156,XSHG,1.0,主板,CNY,华升股份,湖南华升股份有限公司,L,1998/5/27,,A,沪深A股,CHN,731.0,402110700.0,402110700.0,402110700.0,湖南省长沙市芙蓉中路三段420号华升大厦,开发、生产、销售苎麻及与棉、化纤混纺的纱布、印染布、服装以及其他纺织品和化纤化工产品。,2017/9/30,710737285.9,False,纺织,湖南,19980527,23725
600157.XSHG,600157,XSHG,1.0,主板,CNY,永泰能源,永泰能源股份有限公司,L,1998/5/13,,A,沪深A股,CHN,732.0,12425795400.0,5826810600.0,5826810600.0,山西省太原市小店区亲贤北街9号双喜广场26-27F,"煤矿及其他矿山投资,电厂投资,新能源开发与投资等。",2017/9/30,29741772484.0,False,煤炭开采,山西,19980513,222200
600158.XSHG,600158,XSHG,1.0,主板,CNY,中体产业,中体产业集团股份有限公司,L,1998/3/27,,A,沪深A股,CHN,733.0,843735400.0,657495400.0,657495400.0,北京市朝阳区朝外大街225号,承办体育比赛;体育俱乐部的投资、经营;体育健身项目的开发、经营;体育场馆、设施的建设、开发、经营;体育主题社区的建设;体育建筑材料和器材的生产、加工、销售;体育广告和传播媒体的经营等。,2017/9/30,1903548189.0,False,文教休闲,天津,19980327,106841
