ListSector,ListSectorCD,TShEquity,area,code,delistDate,endDate,equType,equTypeCD,exCountryCD,exchangeCD,holders,if_index,industry,listDate,listStatusCD,nonrestFloatShares,nonrestfloatA,officeAddr,partyID,primeOperating,secFullName,secID,secShortName,stop,timeToMarket,totalShares,transCurrCD
中小板,3,887601781.9,江苏,2201,,2017/9/30,沪深A股,A,CHN,XSHE,19097,0,玻璃,2007/12/26,L,312349600,312349600,江苏省如皋市中山东路1号,31357,玻璃纤维及其深加工制品的研发、生产与销售。,江苏九鼎新材料股份有限公司,002201.XSHE,九鼎新材,FALSE,20071226,332467500,CNY
中小板,3,22419141106,新疆,2202,,2017/9/30,沪深A股,A,CHN,XSHE,104500,0,电气设备,2007/12/26,L,3454840300,2804779500,北京市北京经济技术开发区博兴一路8号,31377,风力发电机组开发制造和销售。,新疆金风科技股份有限公司,002202.XSHE,金风科技,FALSE,20071226,3556203300,CNY
中小板,3,5395401677,浙江,2203,,2017/9/30,沪深A股,A,CHN,XSHE,39701,0,铜,2008/1/16,L,1477126000,1477126000,浙江省诸暨市店口镇工业区,31372,铜管、铜板带、铜箔及其他铜制品的制造、加工。,浙江海亮股份有限公司,002203.XSHE,海亮股份,FALSE,20080116,1695598100,CNY
中小板,3,6546792881,辽宁,2204,,2017/9/30,沪深A股,A,CHN,XSHE,52288,0,专用机械,2008/1/16,L,1931370000,1931370000,辽宁省大连市西岗区八一路169号,31406,"主要从事大型铸件的制造和销售,为国内重大装备制造业提供大型高端铸件。",大连华锐重工集团股份有限公司,002204.XSHE,大连重工,FALSE,20080116,1931370000,CNY
中小板,3,966251897.3,新疆,2205,,2017/9/30,沪深A股,A,CHN,XSHE,16560,0,其他建材,2008/1/23,L,116152000,116152000,新疆维吾尔自治区乌鲁木齐市林泉西路765号,19511,"主营PCCP,压力钢管与各种输水管道的制造、运输及其异型管件、配件开发制造、水泥制品及其它化工建材产品的研制开发及生产、销售。",新疆国统管道股份有限公司,002205.XSHE,国统股份,FALSE,20080123,116152000,CNY
中小板,3,2815788147,浙江,2206,,2017/9/30,沪深A股,A,CHN,XSHE,28000,0,化纤,2008/1/23,L,870601100,870601100,浙江省海宁市马桥镇经编产业园区新民路18号,31549,"涤纶工业长丝、灯箱布、PVC膜、土工布的研究开发、生产、销售,以及网布的研究开发和生产。",浙江海利得新材料股份有限公司,002206.XSHE,海利得,FALSE,20080123,1223028600,CNY
中小板,3,390084428.9,新疆,2207,,2017/9/30,沪深A股,A,CHN,XSHE,34386,0,石油开采,2008/1/28,L,220323900,220323900,新疆维吾尔自治区阜康市准东石油基地,31536,石油技术服务、建筑安装、运输服务和化工产品销售。,新疆准东石油技术股份有限公司,002207.XSHE,*ST准油,FALSE,20080128,239177300,CNY
中小板,3,1719297423,安徽,2208,,2017/9/30,沪深A股,A,CHN,XSHE,31666,0,区域地产,2008/1/28,L,319272700,319272700,安徽省合肥市蜀山区潜山路100号琥珀五环国际A座10-14层,31263,专业从事普通商品住宅及其配套商业地产和综合商务楼的开发、销售、和服务。,合肥城建发展股份有限公司,002208.XSHE,合肥城建,FALSE,20080128,320100000,CNY
中小板,3,602883544.9,广东,2209,,2017/9/30,沪深A股,A,CHN,XSHE,13440,0,轻工机械,2008/1/30,L,191091600,191091600,广东省广州市黄埔区云埔一路23号,31606,从事液体包装机械的研发、生产和销售。,广州达意隆包装机械股份有限公司,002209.XSHE,达意隆,FALSE,20080130,195244000,CNY
中小板,3,4160995909,深圳,2210,,2017/9/30,沪深A股,A,CHN,XSHE,13481,0,仓储物流,2008/1/30,L,1285364700,1285364700,广东省深圳市福田区深南大道7008号阳光高尔夫大厦26楼,31742,"供应链管理服务,主要服务包括国际采购执行、国际订单执行、精益物流(VMI?DC)、贸易执行(采购执行?销售执行)、塑化交易与综合供应链服务、标案执行、进出口通关服务、保税物流、大型及特种设备国际供应链管理服务。",深圳市飞马国际供应链股份有限公司,002210.XSHE,飞马国际,FALSE,20080130,1652880400,CNY
中小板,3,827364211.1,江苏,2211,,2017/9/30,沪深A股,A,CHN,XSHE,51563,0,橡胶,2008/2/1,L,432038300,432038300,江苏省扬中市明珠广场,31853,从事高温硅橡胶系列产品的生产和销售。,江苏宏达新材料股份有限公司,002211.XSHE,宏达新材,FALSE,20080201,432475800,CNY
中小板,3,7632262113,广东,2212,,2017/9/30,沪深A股,A,CHN,XSHE,16222,0,电气设备,2008/2/1,L,231404900,231404900,广东省汕头市珠津工业区珠津二街1号,32005,电力电缆、电气装备用电线电缆的研发、生产和销售。,南洋天融信科技集团股份有限公司,002212.XSHE,南洋股份,FALSE,20080201,1146902200,CNY
中小板,3,367037912.6,深圳,2213,,2017/9/30,沪深A股,A,CHN,XSHE,5987,0,汽车配件,2008/2/1,L,187820400,187820400,广东省深圳市龙华新区观澜高新技术产业园特尔佳观澜厂区,31854,"汽车缓速器的研发、制造和销售,主要产品为电涡流缓速器。",深圳市特尔佳科技股份有限公司,002213.XSHE,特尔佳,FALSE,20080201,206000000,CNY
中小板,3,993048675.7,浙江,2214,,2017/9/30,沪深A股,A,CHN,XSHE,38660,0,电器仪表,2008/2/18,L,355340200,355340200,浙江省杭州市滨江区滨康路639号,32173,研发、生产、销售红外热成像系列产品和数字硬盘录像机等安防监控产品。,浙江大立科技股份有限公司,002214.XSHE,大立科技,FALSE,20080218,458666700,CNY
中小板,3,2210073413,深圳,2215,,2017/9/30,沪深A股,A,CHN,XSHE,52120,0,农药化肥,2008/2/18,L,710132300,710132300,广东省深圳市宝安区西乡水库路113号,32073,主要从事农药制剂产品的研发、生产、销售和服务。,深圳诺普信农化股份有限公司,002215.XSHE,诺普信,FALSE,20080218,914076400,CNY
中小板,3,2010139191,河南,2216,,2017/9/30,沪深A股,A,CHN,XSHE,37815,0,食品,2008/2/20,L,572198300,572198300,河南省郑州市综合投资区长兴路中段,32006,主要从事速冻汤圆、水饺、粽子、面点等速冻米面食品的生产和销售。,三全食品股份有限公司,002216.XSHE,三全食品,FALSE,20080220,812652100,CNY
中小板,3,9794515991,山东,2217,,2017/9/30,沪深A股,A,CHN,XSHE,30841,0,元器件,2008/2/20,L,2049258300,2049258300,山东省淄博市沂源县城南外环89号,32176,浓硝酸、稀硝酸、硝酸铵、硝盐(硝酸钠、亚硝酸钠)、硫化异丁烯、甲醇、三聚氰胺、液氨、纯碱、氯化铵、碳铵、硝酸异辛酯、氨水等化工、化肥产品的生产、销售及运输。,合力泰科技股份有限公司,002217.XSHE,合力泰,FALSE,20080220,3128310700,CNY
中小板,3,2789714629,深圳,2218,,2017/9/30,沪深A股,A,CHN,XSHE,64362,0,半导体,2008/2/28,L,1215305900,1215305900,广东省深圳市南山区侨香路6060号香年广场A栋802-804,32178,研发、生产、销售非晶硅、单晶硅、多晶硅太阳能电池芯片、太阳能电池组件以及太阳能电池应用产品。,深圳市拓日新能源科技股份有限公司,002218.XSHE,拓日新能,FALSE,20080228,1236342100,CNY
中小板,3,4513766701,甘肃,2219,,2017/9/30,沪深A股,A,CHN,XSHE,24887,0,中成药,2008/3/6,L,916568400,916568400,四川省成都市锦江工业开发区金石路456号,32499,中成药的研发、生产和销售。,恒康医疗集团股份有限公司,002219.XSHE,恒康医疗,FALSE,20080306,1865236500,CNY
中小板,3,2739905167,辽宁,2220,,2017/9/30,沪深A股,A,CHN,XSHE,20294,0,食品,2008/2/28,L,389476100,389476100,辽宁省大连市金州区拥政街道三里村624号,32377,以水产品加工出口为主的农副产品加工、销售。,大连天宝绿色食品股份有限公司,002220.XSHE,天宝食品,FALSE,20080228,547485800,CNY
中小板,3,7355869447,江苏,2221,,2017/9/30,沪深A股,A,CHN,XSHE,26312,0,石油贸易,2008/3/6,L,1503657400,1503657400,江苏省南京市仙林大道徐庄软件园紫气路1号,32376,生产、销售低温常压液化气并提供相关售后服务。,东华能源股份有限公司,002221.XSHE,东华能源,FALSE,20080306,1649782800,CNY
中小板,3,757198761.6,福建,2222,,2017/9/30,沪深A股,A,CHN,XSHE,44288,0,元器件,2008/3/19,L,421442400,421442400,福建省福州市软件大道89号福州软件园F区9号楼,32323,光学晶体、晶体材料、激光器件的制造及其技术咨询、技术服务。,福建福晶科技股份有限公司,002222.XSHE,福晶科技,FALSE,20080319,427500000,CNY
中小板,3,5504962882,江苏,2223,,2017/9/30,沪深A股,A,CHN,XSHE,59000,0,医疗保健,2008/4/18,L,855106300,855106300,江苏省丹阳市云阳工业园(振新路南),32700,医疗器械的生产销售。,江苏鱼跃医疗设备股份有限公司,002223.XSHE,鱼跃医疗,FALSE,20080418,1002476900,CNY
中小板,3,1681677758,浙江,2224,,2017/9/30,沪深A股,A,CHN,XSHE,79469,0,橡胶,2008/4/25,L,470067700,470067700,浙江省绍兴市柯桥区柯岩街道余渚工业园区,32498,"三角胶带(也称为橡胶V带)、橡胶制品的生产、开发、销售,主要产品为三角胶带和胶管。",三力士股份有限公司,002224.XSHE,三力士,FALSE,20080425,658065700,CNY
中小板,3,2459794575,河南,2225,,2017/9/30,沪深A股,A,CHN,XSHE,45194,0,其他建材,2008/4/25,L,623568300,623568300,河南省濮阳市西环路中段,32701,"研制、生产和销售定型、不定形耐火材料,功能耐火材料及配套机构,并承担各种热工设备耐火材料设计安装、施工服务等整体承包业务。",濮阳濮耐高温材料(集团)股份有限公司,002225.XSHE,濮耐股份,FALSE,20080425,890324300,CNY
中小板,3,4148490339,安徽,2226,,2017/9/30,沪深A股,A,CHN,XSHE,64200,0,化工原料,2008/5/6,L,911254200,911254200,安徽省合肥市政务文化新区怀宁路1639号平安大厦17层,32175,"工业炸药的生产、销售,主要产品为胶状乳化炸药、粉状乳化炸药。",安徽江南化工股份有限公司,002226.XSHE,江南化工,FALSE,20080506,911279000,CNY
中小板,3,794471936,深圳,2227,,2017/9/30,沪深A股,A,CHN,XSHE,36039,0,电气设备,2008/5/6,L,219464200,219464200,广东省深圳市南山区高新技术产业园北区松坪山路3号奥特迅电力大厦,32719,电力自动化电源设备及其智能单元的研发、制造、销售和服务。,深圳奥特迅电力设备股份有限公司,002227.XSHE,奥特迅,FALSE,20080506,220597400,CNY
中小板,3,1825705034,福建,2228,,2017/9/30,沪深A股,A,CHN,XSHE,39000,0,广告包装,2008/5/8,L,1042972300,1042972300,福建省厦门市湖里区五缘湾同安商业大厦2号楼19楼,32718,中高档瓦楞纸箱产品的生产和销售。瓦楞纸箱及缓冲包装材料的研发、生产和销售。,厦门合兴包装印刷股份有限公司,002228.XSHE,合兴包装,FALSE,20080508,1169516900,CNY
中小板,3,1737197711,福建,2229,,2017/9/30,沪深A股,A,CHN,XSHE,40500,0,广告包装,2008/5/8,L,368809400,368809400,福建省福州市金山开发区金达路136号,32769,开展票据票证印刷与高端包装印刷、网络技术服务与电子彩票代购及彩种研发、RFID智能标签制作等业务,鸿博股份有限公司,002229.XSHE,鸿博股份,FALSE,20080508,502752200,CNY
中小板,3,8451462438,安徽,2230,,2017/9/30,沪深A股,A,CHN,XSHE,234628,0,软件服务,2008/5/12,L,1182920900,1182920900,安徽省合肥市高新开发区望江西路666号,29262,语音支撑软件、行业应用产品/系统、信息工程和运维服务等。,科大讯飞股份有限公司,002230.XSHE,科大讯飞,FALSE,20080512,1388693600,CNY
中小板,3,670558275.1,辽宁,2231,,2017/9/30,沪深A股,A,CHN,XSHE,34783,0,通信设备,2008/5/12,L,288915400,288915400,辽宁省沈阳市浑南新区高歌路6号,32763,"公司主要从事微波射频产品及无线通信网络优化覆盖系统的开发、生产、销售并提供相应服务,是移动通信运营商无线网络覆盖设备的专业供应商和系统集成服务商。",奥维通信股份有限公司,002231.XSHE,奥维通信,FALSE,20080512,356800000,CNY
中小板,3,1116348643,吉林,2232,,2017/9/30,沪深A股,A,CHN,XSHE,43700,0,软件服务,2008/5/9,L,402500000,402500000,吉林省长春市净月高新技术产业开发区百合街1009号,32762,汽车业管理软件的研发与服务、汽车电子产品的研制与相关增值服务、应用系统集成、IT外包与数据中心运营服务。,启明信息技术股份有限公司,002232.XSHE,启明信息,FALSE,20080509,408548400,CNY
中小板,3,7972595342,广东,2233,,2017/9/30,沪深A股,A,CHN,XSHE,59500,0,水泥,2008/5/16,L,803578700,803578700,广东省梅州市蕉岭县蕉城镇(塔牌大厦),32804,水泥的生产、销售。,广东塔牌集团股份有限公司,002233.XSHE,塔牌集团,FALSE,20080516,1192275100,CNY
中小板,3,740978472.4,山东,2234,,2017/9/30,沪深A股,A,CHN,XSHE,35397,0,农业综合,2008/5/16,L,206154300,206154300,山东省蓬莱市南关路2-3号,32792,种鸡饲养、种蛋与鸡苗销售;饲料、鸡肉制品的生产与销售。,山东民和牧业股份有限公司,002234.XSHE,民和股份,FALSE,20080516,302046700,CNY
中小板,3,2451115257,福建,2235,,2017/9/30,沪深A股,A,CHN,XSHE,30659,0,造纸,2008/5/16,L,333654700,333654700,福建省厦门市集美区杏林锦园南路99号,32743,长期从事商务信息用纸的研发、生产、销售及综合应用服务。,厦门安妮股份有限公司,002235.XSHE,安妮股份,FALSE,20080516,415976500,CNY
中小板,3,9657021166,浙江,2236,,2017/9/30,沪深A股,A,CHN,XSHE,50500,0,电器仪表,2008/5/20,L,1701891400,1701891400,浙江省杭州市滨江区滨安路1199号,32806,安防视频监控产品的研发、生产和销售。,浙江大华技术股份有限公司,002236.XSHE,大华股份,FALSE,20080520,2898756200,CNY
中小板,3,4145262415,山东,2237,,2017/9/30,沪深A股,A,CHN,XSHE,67412,0,黄金,2008/5/20,L,836075000,836075000,山东省烟台市牟平区水道镇金政街11号,32722,黄金、白银的冶炼及硫酸制造。,山东恒邦冶炼股份有限公司,002237.XSHE,恒邦股份,FALSE,20080520,910400000,CNY
中小板,3,2765108314,深圳,2238,,2017/9/30,沪深A股,A,CHN,XSHE,29934,0,影视音像,2008/5/26,L,617353200,617353200,广东省深圳市福田区彩田路6001号,32820,"深圳地区有线电视网络的规划建设、经营管理、维护和广播电视节目的接收、集成、传输,以传输视频信息和开展网上多功能服务为主业。2002年,公司全面开始通过有线电视网络向用户提供因特网接入及信息服务。",深圳市天威视讯股份有限公司,002238.XSHE,天威视讯,FALSE,20080526,617353200,CNY
中小板,3,5075099004,江苏,2239,,2017/9/30,沪深A股,A,CHN,XSHE,67496,0,汽车配件,2008/5/22,L,1903434900,1903434900,江苏省南通市高新技术产业开发区文昌路666号,32819,汽车空调压缩机、汽车空调系统业务和服装业务,奥特佳新能源科技股份有限公司,002239.XSHE,奥特佳,FALSE,20080522,3131359400,CNY
中小板,3,1561818307,广东,2240,,2017/9/30,沪深A股,A,CHN,XSHE,30600,0,家居用品,2008/5/23,L,490452600,490452600,广东省深圳市福田区华富街道华富路1018号中航中心31楼3101-3102,32816,中/高密度纤维板的生产和销售以及林木种植和销售。,广东威华股份有限公司,002240.XSHE,威华股份,FALSE,20080523,535343400,CNY
中小板,3,14234715847,山东,2241,,2017/9/30,沪深A股,A,CHN,XSHE,109310,0,元器件,2008/5/22,L,2720061900,2720061900,山东省潍坊市高新技术产业开发区东方路268号,32829,"微型电声元器件和消费类电声产品的研发、制造和销售,主要产品包括微型麦克风、微型扬声器/受话器、蓝牙系列产品和便携式音频产品。",歌尔股份有限公司,002241.XSHE,歌尔股份,FALSE,20080522,3245103900,CNY
中小板,3,4055963878,山东,2242,,2017/9/30,沪深A股,A,CHN,XSHE,52503,0,家用电器,2008/5/28,L,766731000,766731000,浙江省杭州市江干区下沙街道银海街760号,32827,主要从事厨房小家电系列产品的研发、生产和销售。,九阳股份有限公司,002242.XSHE,九阳股份,FALSE,20080528,767511000,CNY
中小板,3,1550278382,深圳,2243,,2017/9/30,沪深A股,A,CHN,XSHE,19135,0,塑料,2008/5/28,L,364949000,364949000,广东省深圳市龙岗区龙岗大道(坪地段)1001号通产丽星科技产业园一栋A座,32805,化妆品塑料包装产品的生产和销售。,深圳市通产丽星股份有限公司,002243.XSHE,通产丽星,FALSE,20080528,364949000,CNY
中小板,3,15376073720,浙江,2244,,2017/9/30,沪深A股,A,CHN,XSHE,39000,0,区域地产,2008/5/29,L,2702903900,2702903900,浙江省杭州市庆春东路38号,32720,房地产开发和销售。,杭州滨江房产集团股份有限公司,002244.XSHE,滨江集团,FALSE,20080529,3111443900,CNY
中小板,3,3394436885,江苏,2245,,2017/9/30,沪深A股,A,CHN,XSHE,68923,0,仓储物流,2008/6/5,L,909457100,909457100,江苏省张家港市杨舍镇新泾中路10号,32828,"为IT制造业企业提供金属材料的物流服务,包括仓储、分拣、套裁、配切、包装、配送,及相应的技术支持服务。",江苏澳洋顺昌股份有限公司,002245.XSHE,澳洋顺昌,FALSE,20080605,987308900,CNY
中小板,3,2101980188,四川,2246,,2017/9/30,沪深A股,A,CHN,XSHE,50216,0,化工原料,2008/6/5,L,413686500,413686500,四川省成都市锦江工业园三色路209号火炬动力港南区8栋9楼,29661,硝化棉的生产与销售。,四川北方硝化棉股份有限公司,002246.XSHE,北化股份,FALSE,20080605,512824700,CNY
